Geneid	SRR11047173	SRR11047174	SRR11047175	SRR11047176
AT1G04607	0.000000	0.000000	0.000000	0.000000
AT1G04610	0.000000	0.000000	0.000000	0.000000
AT1G04620	22.202971	18.458860	18.494360	20.310177
AT1G04623	0.000000	0.301285	0.000000	0.000000
AT1G04625	0.000000	0.000000	0.000000	0.000000
AT1G04630	26.663910	34.965752	34.465298	31.686928
AT1G04635	1.551573	3.113596	2.149584	2.316983
AT1G04640	47.799030	49.134533	32.169701	43.774441
AT1G04643	0.000000	0.000000	0.000000	0.000000
AT1G04645	0.000000	0.000000	0.000000	0.000000
AT1G04647	0.000000	0.000000	0.000000	0.000000
AT1G04650	0.434559	0.737884	1.007682	0.680399
AT1G04653	0.000000	0.000000	0.000000	0.000000
AT1G04657	0.000000	0.000000	0.000000	0.000000
AT1G04660	1.053162	2.593474	1.789179	3.112283
AT1G04667	0.000000	0.000000	0.000000	0.000000
AT1G04670	0.000000	0.000000	0.000000	0.000000
AT1G04673	0.000000	0.000000	0.000000	0.000000
AT1G04677	0.000000	0.000000	0.000000	0.000000
AT1G04680	44.393196	38.665203	33.782024	29.661959
AT1G04683	0.000000	0.000000	0.000000	0.000000
AT1G04687	0.000000	0.000000	0.000000	0.000000
AT1G04690	44.966034	41.861984	43.252605	36.275902
AT1G04693	0.000000	0.000000	0.000000	0.000000
AT1G04697	0.000000	0.000000	0.000000	0.000000
AT1G04700	0.187066	0.405644	0.440100	0.178403
AT1G04703	0.000000	0.000000	0.000000	0.000000
AT1G04707	0.000000	0.000000	0.000000	0.000000
AT1G04710	13.249235	15.801575	13.691062	15.266706
AT1G04713	0.000000	0.000000	0.000000	0.000000
AT1G04717	0.000000	0.000000	0.000000	0.000000
AT1G04720	0.000000	0.000000	0.000000	0.000000
AT1G04723	0.000000	0.165895	0.000000	0.000000
AT1G04730	1.050624	1.823094	3.094874	1.995113
AT1G04733	0.302164	0.194930	0.157542	0.166382
AT1G04737	0.000000	0.181399	0.298191	0.000000
AT1G04743	0.000000	0.000000	0.000000	0.000000
AT1G04747	0.000000	0.000000	0.000000	0.000000
AT1G04750	53.442265	50.897961	53.599068	42.329800
AT1G04753	0.000000	0.000000	0.000000	0.000000
AT1G04760	0.486911	1.154155	2.341922	0.912336
AT1G04763	0.000000	0.000000	0.000000	0.000000
AT1G04767	0.000000	0.000000	0.000000	0.000000
AT1G04770	14.332068	21.106936	14.719421	11.402151
AT1G04773	0.000000	0.000000	0.000000	0.000000
AT1G04778	0.985641	0.890172	0.994222	0.294314
AT1G04780	11.804482	11.427938	10.306165	10.145360
AT1G04783	0.000000	0.000000	0.000000	0.000000
AT1G04787	0.000000	0.000000	0.000000	0.000000
AT1G04790	7.317101	7.965811	7.913798	7.916720
AT1G04793	0.000000	0.000000	0.000000	0.000000
AT1G04797	0.375187	1.086667	0.759651	0.958823
AT1G04800	0.910719	6.247720	3.874080	5.822974
AT1G04803	0.000000	0.000000	0.000000	0.000000
AT1G04807	0.000000	0.000000	0.000000	0.000000
AT1G04810	9.854816	10.142270	10.773471	11.456118
AT1G04813	0.000000	0.000000	0.000000	0.000000
AT1G04817	0.000000	0.000000	0.000000	0.000000
AT1G04820	168.474030	183.948242	211.665314	163.183365
AT1G04823	0.000000	0.000000	0.000000	0.000000
AT1G04827	0.671567	0.590951	0.423733	0.515073
AT1G04830	12.149931	11.301670	11.817681	11.655513
AT1G04833	0.000000	3.168357	0.000000	0.000000
AT1G04837	5.927947	4.000155	6.824937	3.041367
AT1G04840	0.554190	0.817665	0.833516	0.522791
AT1G04847	0.000000	0.000000	0.000000	0.000000
AT1G04850	37.588284	38.465969	39.691021	34.969151
AT1G04853	0.639890	0.743565	2.226124	1.234494
AT1G04857	0.000000	0.000000	0.000000	0.000000
AT1G04860	7.723037	7.587801	7.311085	7.111011
AT1G04863	0.000000	0.000000	0.000000	0.000000
AT1G04867	0.000000	0.000000	0.000000	0.000000
AT1G04870	11.726811	13.182260	17.514181	12.012469
AT1G04873	0.000000	0.000000	0.000000	0.000000
AT1G04877	0.539927	0.604886	1.074132	1.393091
AT1G04880	0.000000	0.000000	0.000000	0.000000
AT1G04883	0.000000	0.000000	0.000000	0.000000
AT1G04887	0.000000	0.000000	0.000000	0.000000
AT1G04890	0.000000	0.000000	0.000000	0.000000
AT1G04893	0.917315	0.629559	1.879100	1.368843
AT1G04895	0.000000	0.000000	0.000000	0.000000
AT1G04897	0.000000	0.000000	0.000000	0.000000
AT1G04900	4.426606	6.060598	6.118195	5.914933
AT1G04907	0.000000	0.000000	0.000000	0.000000
AT1G04910	15.248473	13.855853	13.429272	12.097887
AT1G04913	0.000000	0.000000	0.272041	0.232002
AT1G04917	0.000000	1.916459	0.328127	0.000000
AT1G04920	0.000000	0.355343	0.384579	0.535984
AT1G04923	0.000000	0.000000	0.000000	0.000000
AT1G04927	0.383322	0.000000	0.548679	0.445685
AT1G04930	2.850184	2.905343	2.774740	2.226870
AT1G04933	0.937652	0.723092	0.300122	0.400235
AT1G04937	0.000000	0.000000	0.000000	0.000000
AT1G04940	38.439030	56.807137	46.722286	48.517200
AT1G04943	0.000000	0.000000	0.000000	0.000000
AT1G04945	3.996909	4.804512	5.418180	4.234130
AT1G04947	0.000000	0.000000	0.000000	0.000000
AT1G04950	9.811131	9.919120	11.928934	10.863216
AT1G04953	0.000000	0.000000	0.000000	0.000000
AT1G04957	0.000000	0.000000	0.000000	0.000000
AT1G04960	18.955187	14.491836	11.742529	14.044136
AT1G04963	0.000000	0.000000	0.000000	0.000000
AT1G04967	0.000000	0.000000	0.000000	0.000000
AT1G04970	15.427890	14.392975	14.164767	14.900998
AT1G04973	1.144588	1.586762	1.097812	2.007081
AT1G04977	0.000000	0.000000	0.000000	0.000000
AT1G04980	7.587928	6.897188	10.746938	10.583152
AT1G04983	0.000000	0.000000	0.000000	0.000000
AT1G04985	21.970514	22.456223	21.512259	23.579245
AT1G04987	0.000000	0.000000	0.000000	0.000000
AT1G04990	11.533200	9.858007	7.101179	9.456910
AT1G04993	0.000000	0.000000	0.000000	0.000000
AT1G04997	0.000000	0.000000	0.000000	0.000000
AT1G05000	1.175616	1.391325	0.900974	1.143971
AT1G05003	0.000000	0.000000	0.000000	0.000000
AT1G05005	0.000000	0.000000	0.000000	0.000000
AT1G05007	0.000000	0.000000	0.000000	0.000000
AT1G05010	189.420517	128.257812	144.154892	146.267944
AT1G05013	0.223140	0.000000	0.000000	0.000000
AT1G05017	0.000000	0.184061	0.309817	0.000000
AT1G05020	0.829018	0.793470	0.474242	0.673429
AT1G05023	1.334071	1.564211	1.428302	1.198624
AT1G05027	0.000000	0.000000	0.000000	0.000000
AT1G05030	8.726626	6.562422	6.807057	7.384059
AT1G05033	0.206689	0.000000	0.000000	0.000000
AT1G05035	0.549266	0.408029	0.000000	0.363497
AT1G05037	0.000000	0.000000	0.000000	0.000000
AT1G05040	0.000000	0.000000	0.000000	0.000000
AT1G05043	0.680578	0.239096	0.526624	0.645969
AT1G05047	0.000000	0.000000	0.198520	0.000000
AT1G05053	0.000000	0.000000	0.000000	0.000000
AT1G05055	5.065138	5.972322	6.051529	5.247146
AT1G05057	0.000000	0.000000	0.000000	0.000000
AT1G05060	19.327597	16.244381	15.563703	14.371050
AT1G05065	1.201887	1.137288	1.418526	0.656655
AT1G05067	0.000000	0.000000	0.000000	0.000000
AT1G05070	18.658108	20.483501	20.768749	23.112246
AT1G05073	0.000000	0.000000	0.000000	0.000000
AT1G05077	0.264461	0.000000	0.000000	0.368323
AT1G05080	0.000000	0.000000	0.000000	0.000000
AT1G05083	0.216058	0.359583	0.302014	0.000000
AT1G05085	0.000000	0.000000	0.000000	0.000000
AT1G05087	4.267300	3.307391	3.160933	3.153250
AT1G05090	3.354563	2.898018	3.957681	3.790691
AT1G05093	0.000000	0.000000	0.000000	0.000000
AT1G05097	0.000000	0.000000	0.000000	0.000000
AT1G05100	0.203609	0.307644	0.571826	0.404818
AT1G05103	0.237251	0.909043	0.493016	0.564371
AT1G05107	0.000000	0.000000	0.000000	0.214755
AT1G05113	0.000000	0.000000	0.000000	0.000000
AT1G05117	0.000000	0.000000	0.000000	0.000000
AT1G05120	5.807881	4.929672	6.568408	5.605597
AT1G05123	0.541704	0.305174	0.523056	0.000000
AT1G05127	0.000000	0.000000	0.000000	0.000000
AT1G05133	0.354329	0.161883	0.000000	0.000000
AT1G05136	0.806545	0.612369	0.497284	0.451882
AT1G05137	0.000000	0.000000	0.000000	0.000000
AT1G05140	46.343765	43.608692	40.529320	47.379959
AT1G05143	0.366846	1.398684	1.620608	0.665327
AT1G05147	0.000000	0.000000	0.000000	0.000000
AT1G05150	8.208262	9.109971	9.598914	9.571596
AT1G05153	0.000000	0.000000	0.378793	0.000000
AT1G05160	4.918388	5.108879	6.388511	6.144104
AT1G05163	0.304210	0.491242	0.539671	0.175284
AT1G05170	9.882310	8.732736	6.420898	8.838050
AT1G05173	0.000000	0.000000	0.000000	0.000000
AT1G05177	0.000000	0.000000	0.000000	0.000000
AT1G05180	11.890247	13.363137	12.212747	11.465061
AT1G05183	3.021057	3.997948	5.485807	4.109476
AT1G05187	0.724981	0.000000	0.373290	0.000000
AT1G05190	372.867920	492.717224	428.241211	490.155762
AT1G05193	0.000000	0.000000	0.000000	0.000000
AT1G05197	0.000000	0.000000	0.000000	0.000000
AT1G05200	17.276031	16.941908	15.318023	18.472448
AT1G05203	0.223098	0.208015	0.331510	0.203915
AT1G05205	12.227743	17.365753	18.569530	15.108274
AT1G05207	26.772812	25.605722	20.823359	23.625147
AT1G05210	3.973785	5.410939	5.712837	6.215190
AT1G05213	0.945276	1.450469	0.949490	0.985274
AT1G05217	0.000000	0.000000	0.000000	0.000000
AT1G05220	0.293413	0.238481	0.291023	0.000000
AT1G05223	0.000000	0.000000	0.000000	0.000000
AT1G05227	0.000000	0.000000	0.000000	0.000000
AT1G05230	5.308868	4.905602	6.898939	5.711575
AT1G05233	0.000000	0.000000	0.000000	0.000000
AT1G05237	0.000000	0.000000	0.000000	0.000000
AT1G05240	0.000000	0.000000	0.000000	0.000000
AT1G05243	0.000000	0.000000	0.000000	0.234128
AT1G05247	0.000000	0.000000	0.000000	0.000000
AT1G05250	0.000000	0.000000	0.000000	0.000000
AT1G05253	0.000000	0.000000	0.000000	0.000000
AT1G05257	0.000000	0.000000	0.000000	0.000000
AT1G05260	0.384817	0.263601	2.443044	0.173749
AT1G05263	0.000000	0.000000	0.000000	0.000000
AT1G05267	0.000000	0.000000	0.000000	0.000000
AT1G05270	15.879807	17.526287	15.546880	15.984203
AT1G05273	0.000000	0.000000	0.000000	0.000000
AT1G05277	2.185373	2.508243	1.987038	1.601539
AT1G05280	0.000000	0.000000	0.000000	0.000000
AT1G05283	0.000000	0.000000	0.000000	0.000000
AT1G05287	0.000000	0.000000	0.000000	0.000000
AT1G05290	0.000000	0.000000	0.000000	0.000000
AT1G05291	0.000000	0.000000	0.000000	0.000000
AT1G05293	0.194149	0.000000	0.246491	0.000000
AT1G05297	0.606200	0.580631	0.659537	1.066122
AT1G05300	1.985255	1.951785	2.831888	2.054438
AT1G05303	0.000000	0.000000	0.000000	0.000000
AT1G05307	0.000000	0.000000	0.000000	0.000000
AT1G05310	3.124564	1.427542	1.481396	2.917335
AT1G05313	0.000000	0.000000	0.000000	0.000000
AT1G05317	0.000000	0.000000	0.000000	0.000000
AT1G05320	7.902680	6.538620	7.923068	7.497959
AT1G05323	0.000000	0.000000	0.000000	0.000000
AT1G05327	0.000000	0.000000	0.000000	0.000000
AT1G05330	0.000000	0.000000	0.000000	0.000000
AT1G05333	3.595997	2.760576	3.159280	3.107522
AT1G05337	0.000000	0.000000	0.000000	0.000000
AT1G05340	4.076627	12.172553	3.031026	3.948994
AT1G05343	0.000000	0.000000	0.223372	0.000000
AT1G05347	2.620218	0.545547	5.224089	0.779441
AT1G05350	12.898943	13.106323	13.494649	12.410989
AT1G05353	0.000000	0.000000	0.000000	0.000000
AT1G05357	0.000000	0.000000	0.000000	0.000000
AT1G05360	5.119546	6.328406	7.556687	7.855282
AT1G05363	0.000000	0.000000	0.000000	0.000000
AT1G05367	0.000000	0.000000	0.000000	0.000000
AT1G05370	0.567650	0.836181	1.526739	0.432632
AT1G05373	0.000000	0.000000	0.000000	0.000000
AT1G05377	0.000000	0.000000	0.000000	0.000000
AT1G05380	6.486963	5.676108	6.408416	7.006510
AT1G05383	0.000000	0.000000	0.000000	0.000000
AT1G05385	26.952593	31.399361	30.189945	33.192852
AT1G05387	0.000000	0.000000	0.000000	0.000000
AT1G05390	0.000000	0.000000	0.000000	0.000000
AT1G05397	0.313583	0.519687	0.700586	0.162731
AT1G05400	0.633162	0.503347	1.040199	0.625453
AT1G05407	0.000000	0.000000	0.000000	0.000000
AT1G05410	4.920678	7.457637	6.813337	5.508063
AT1G05413	0.000000	0.000000	0.000000	0.000000
AT1G05417	0.000000	0.000000	0.000000	0.000000
AT1G05420	0.990545	1.901382	1.649426	1.237066
AT1G05423	0.000000	0.000000	0.000000	0.000000
AT1G05427	0.000000	0.000000	0.000000	0.000000
AT1G05430	23.185658	23.996557	20.682955	21.271877
AT1G05433	0.000000	0.000000	0.000000	0.000000
AT1G05440	0.194874	0.342776	1.176669	0.431320
AT1G05443	0.000000	0.000000	0.000000	0.000000
AT1G05447	0.000000	0.000000	0.000000	0.000000
AT1G05450	0.000000	0.000000	0.000000	0.000000
AT1G05453	0.000000	0.000000	0.000000	0.000000
AT1G05460	2.792786	3.002541	4.050743	3.439343
AT1G05463	0.000000	0.000000	0.238241	0.203270
AT1G05467	8.764853	6.096278	8.395612	7.758268
AT1G05470	1.506240	1.963554	3.878531	2.125899
AT1G05473	0.000000	0.000000	0.000000	0.000000
AT1G05477	0.000000	0.000000	0.000000	0.000000
AT1G05483	0.000000	0.000000	0.000000	0.000000
AT1G05487	0.000000	0.000000	0.000000	0.000000
AT1G05490	0.000000	0.230391	0.225932	0.000000
AT1G05493	0.000000	0.000000	0.000000	0.000000
AT1G05497	0.000000	0.000000	0.000000	0.000000
AT1G05500	18.143087	20.425957	17.711571	16.419533
AT1G05507	0.000000	0.000000	0.000000	0.000000
AT1G05510	0.000000	0.000000	0.000000	0.000000
AT1G05517	0.000000	0.547591	0.000000	0.217789
AT1G05520	11.294234	10.495396	11.363981	9.393123
AT1G05523	0.000000	0.808126	0.000000	5.528382
AT1G05527	0.000000	0.000000	0.000000	0.000000
AT1G05530	0.000000	0.000000	0.000000	0.000000
AT1G05533	0.000000	0.000000	0.000000	0.000000
AT1G05537	0.000000	0.000000	0.000000	0.000000
AT1G05540	9.514048	8.907681	8.364491	8.498620
AT1G05543	0.000000	0.000000	0.000000	0.000000
AT1G05547	0.000000	0.000000	0.000000	0.000000
AT1G05550	0.329423	0.000000	0.000000	0.000000
AT1G05553	0.000000	0.000000	0.000000	0.000000
AT1G05557	0.603560	0.817812	0.748327	0.000000
AT1G05560	22.469280	25.840664	24.704828	31.482904
AT1G05562	10.435310	12.025389	11.480877	14.632836
AT1G05563	0.000000	0.000000	0.000000	0.000000
AT1G05567	0.000000	0.000000	0.000000	0.000000
AT1G05570	5.915604	5.456073	5.421450	4.502397
AT1G05575	1.228933	2.927294	1.614397	0.869891
AT1G05577	0.000000	0.000000	0.000000	0.000000
AT1G05580	0.000000	0.000000	0.000000	0.000000
AT1G05583	0.000000	0.000000	0.000000	0.000000
AT1G05587	0.000000	0.000000	0.000000	0.000000
AT1G05590	6.976167	7.707699	7.369589	7.327358
AT1G05593	0.000000	0.000000	0.000000	0.000000
AT1G05597	0.000000	0.000000	0.000000	0.000000
AT1G05600	3.490779	4.349229	4.247771	4.272239
AT1G05603	0.000000	0.000000	0.000000	0.000000
AT1G05607	0.000000	0.000000	0.000000	0.000000
AT1G05610	0.000000	0.000000	0.000000	0.000000
AT1G05613	0.000000	0.000000	0.000000	0.000000
AT1G05615	0.000000	0.000000	0.000000	0.000000
AT1G05617	0.000000	0.000000	0.000000	0.000000
AT1G05620	5.840972	5.876880	8.901550	6.090383
AT1G05623	0.000000	0.000000	0.000000	0.000000
AT1G05627	0.000000	0.000000	0.000000	0.000000
AT1G05630	5.902705	5.553367	4.905814	6.023695
AT1G05633	0.000000	0.000000	0.000000	0.000000
AT1G05637	0.000000	0.000000	0.000000	0.000000
AT1G05640	0.872190	0.867183	1.322930	1.037907
AT1G05643	0.000000	0.000000	0.000000	0.000000
AT1G05647	0.000000	0.000000	0.000000	0.000000
AT1G05650	0.000000	0.000000	0.000000	0.000000
AT1G05653	0.000000	0.000000	0.000000	0.000000
AT1G05657	0.000000	0.000000	0.000000	0.000000
AT1G05660	0.000000	0.000000	0.000000	0.000000
AT1G05663	0.000000	0.000000	0.000000	0.000000
AT1G05667	0.000000	0.000000	0.000000	0.000000
AT1G05670	1.615390	2.134734	2.292141	1.921408
AT1G05673	0.000000	0.000000	0.000000	0.000000
AT1G05675	1.370839	1.481744	0.536421	0.321572
AT1G05680	0.220328	16.263170	0.421568	1.412613
AT1G05683	0.000000	0.000000	0.000000	0.000000
AT1G05687	0.784300	0.463560	0.575451	0.365777
AT1G05690	3.422446	4.127468	3.301200	4.632058
AT1G05693	0.000000	0.000000	0.000000	0.000000
AT1G05697	0.000000	0.000000	0.000000	0.000000
AT1G05700	0.000000	0.000000	0.000000	0.000000
AT1G05703	0.000000	0.000000	0.000000	0.000000
AT1G05707	0.000000	0.000000	0.000000	0.000000
AT1G05710	2.393923	3.832071	7.568011	4.008481
AT1G05713	0.000000	0.000000	0.000000	0.000000
AT1G05717	0.000000	0.000000	0.000000	0.000000
AT1G05720	22.537962	19.489958	22.950937	24.318792
AT1G05723	0.000000	0.000000	0.000000	0.000000
AT1G05727	0.000000	0.000000	0.000000	0.000000
AT1G05730	0.550674	2.046358	1.564123	0.550728
AT1G05733	1.111617	1.785233	4.054093	3.583078
AT1G05737	0.000000	0.000000	0.000000	0.000000
AT1G05740	0.000000	0.346079	0.000000	0.000000
AT1G05747	0.000000	0.000000	0.000000	0.000000
AT1G05750	1.921763	1.886492	2.067142	2.158883
AT1G05753	0.000000	0.209928	0.000000	0.000000
AT1G05757	0.000000	0.000000	0.224308	0.000000
AT1G05760	0.000000	0.000000	0.000000	0.000000
AT1G05763	0.355876	0.684458	0.554595	0.392130
AT1G05767	2.119197	1.373415	3.690696	2.852971
AT1G05770	0.180450	0.488604	0.323715	0.000000
AT1G05773	0.775294	1.041025	0.883514	0.979227
AT1G05777	0.299764	0.223855	0.377564	0.194771
AT1G05780	6.645836	6.586963	5.668476	4.709281
AT1G05783	1.248453	1.411629	1.650712	0.977626
AT1G05785	5.758622	7.084221	5.765114	6.435310
AT1G05787	0.000000	0.000000	0.000000	0.000000
AT1G05790	8.091399	8.119546	8.553818	8.284774
AT1G05793	0.000000	0.000000	0.000000	0.000000
AT1G05797	0.000000	0.000000	0.000000	0.000000
AT1G05800	0.000000	0.000000	0.000000	0.489198
AT1G05803	0.000000	0.000000	0.000000	0.000000
AT1G05805	23.324169	19.480450	20.540125	20.034878
AT1G05807	0.000000	0.000000	0.000000	0.000000
AT1G05810	12.886053	10.481542	10.550179	10.301151
AT1G05813	0.000000	0.000000	0.000000	0.000000
AT1G05817	0.000000	0.000000	0.000000	0.000000
AT1G05820	1.014120	1.342686	1.084966	1.438478
AT1G05823	0.000000	0.000000	0.000000	0.000000
AT1G05827	0.000000	0.000000	0.000000	0.000000
AT1G05830	7.697347	7.506625	9.311163	8.424360
AT1G05833	0.289281	0.410961	0.451931	0.456813
AT1G05835	0.612607	6.939726	16.809242	10.182940
AT1G05837	3.905538	0.000000	0.000000	1.747221
AT1G05840	11.692690	12.197862	15.707960	14.777772
AT1G05843	0.000000	0.000000	0.000000	0.000000
AT1G05847	0.000000	0.000000	0.000000	0.000000
AT1G05850	413.047760	271.734039	229.290695	247.714096
AT1G05853	0.000000	0.161090	0.000000	0.000000
AT1G05857	0.000000	0.000000	0.000000	0.000000
AT1G05860	8.166636	8.193151	7.441949	8.166162
AT1G05863	0.000000	0.000000	0.000000	0.000000
AT1G05867	0.000000	0.000000	0.000000	0.000000
AT1G05870	21.300169	21.289764	22.466179	20.126907
AT1G05873	0.000000	0.000000	0.000000	0.000000
AT1G05880	0.000000	11.104797	0.000000	0.000000
AT1G05887	0.000000	0.000000	0.000000	0.000000
AT1G05890	22.450300	21.238699	26.629311	26.840542
AT1G05893	0.000000	0.000000	0.000000	0.000000
AT1G05894	0.000000	0.000000	0.234981	0.252661
AT1G05897	0.000000	0.000000	0.000000	0.000000
AT1G05900	14.434362	12.338428	10.973322	12.489326
AT1G05903	0.000000	0.000000	0.000000	0.000000
AT1G05907	0.000000	0.000000	0.000000	0.000000
AT1G05910	4.372488	5.041008	5.806304	4.668953
AT1G05913	0.000000	0.795633	0.000000	0.000000
AT1G05917	0.000000	0.000000	0.000000	0.000000
AT1G05920	0.000000	0.000000	0.000000	0.000000
AT1G05927	0.000000	0.000000	0.000000	0.000000
AT1G05930	0.000000	0.000000	0.000000	0.000000
AT1G05933	0.000000	0.000000	0.000000	0.000000
AT1G05937	0.000000	0.207542	0.263249	0.000000
AT1G05940	15.727819	16.159630	13.596160	15.372603
AT1G05943	0.000000	0.000000	0.000000	0.000000
AT1G05947	0.000000	0.000000	0.000000	0.000000
AT1G05950	1.756846	2.420674	5.403193	2.274591
AT1G05953	0.000000	0.000000	0.000000	0.000000
AT1G05957	0.000000	0.000000	0.000000	0.000000
AT1G05960	14.797071	12.804074	14.447219	14.347596
AT1G05963	0.240162	0.000000	0.528274	0.199668
AT1G05967	0.000000	0.000000	0.000000	0.000000
AT1G05970	5.214244	4.651699	6.716881	5.666407
AT1G05973	0.000000	0.000000	0.000000	0.000000
AT1G05977	0.282030	0.235244	0.853779	0.827740
AT1G05980	0.000000	0.000000	0.000000	0.000000
AT1G05983	0.177788	0.000000	0.000000	0.000000
AT1G05987	0.000000	0.000000	0.000000	0.000000
AT1G05990	0.000000	0.271801	0.000000	0.000000
AT1G05993	0.266273	0.163030	0.000000	0.223739
AT1G05997	0.601572	0.400662	0.270680	0.264029
AT1G06000	11.767537	4.033007	22.610329	21.832195
AT1G06002	0.000000	13.669373	3.647898	4.476233
AT1G06003	0.000000	0.000000	0.000000	0.000000
AT1G06007	0.000000	0.000000	0.000000	0.000000
AT1G06010	6.363668	7.462429	8.729020	9.241735
AT1G06013	0.000000	0.000000	0.000000	0.000000
AT1G06017	0.393136	0.529027	0.537651	0.615555
AT1G06020	0.284807	0.182753	0.279326	0.000000
AT1G06023	0.000000	0.000000	0.000000	0.000000
AT1G06027	0.000000	0.000000	0.000000	0.000000
AT1G06030	0.000000	0.000000	0.000000	0.000000
AT1G06033	1.456095	2.799891	3.692194	2.089868
AT1G06037	0.000000	0.000000	0.000000	0.000000
AT1G06040	105.802101	120.542557	99.095558	98.798058
AT1G06043	0.000000	0.000000	0.000000	0.000000
AT1G06045	0.000000	0.000000	0.000000	0.000000
AT1G06047	0.000000	0.000000	0.000000	0.000000
AT1G06050	3.723237	4.083871	3.338477	3.731371
AT1G06053	0.000000	0.000000	0.000000	0.000000
AT1G06057	0.000000	0.000000	0.000000	0.000000
AT1G06060	18.570374	18.427805	13.940637	16.848942
AT1G06063	0.000000	0.000000	0.000000	0.000000
AT1G06067	0.000000	0.000000	0.000000	0.000000
AT1G06070	7.708281	7.451601	8.819606	6.665956
AT1G06073	0.000000	0.000000	0.000000	0.000000
AT1G06080	10.370966	15.195939	16.560589	9.100885
AT1G06083	2.053127	1.633702	1.450878	2.162710
AT1G06087	0.000000	0.637810	1.569851	1.671172
AT1G06090	0.000000	0.000000	1.135422	0.000000
AT1G06093	0.000000	0.000000	0.000000	0.382851
AT1G06097	0.000000	0.000000	0.000000	0.000000
AT1G06100	1.896431	2.132168	4.280876	0.582035
